id,ref,hyp,ref_norm,hyp_norm
1965,"Почти все эти пляжи песчаные с безопасным купанием, и многие из них тенистые благодаря таким деревьям, как похутукава.","Почти все эти пляжи пищаные с безопасным купанием, и многие из них тенистые благодаря такими деревьям, как пахуты капы.",почти все эти пляжи песчаные с безопасным купанием и многие из них тенистые благодаря таким деревьям как похутукава,почти все эти пляжи пищаные с безопасным купанием и многие из них тенистые благодаря такими деревьям как пахуты капы
1763,"Так же, как Луна притягивает Землю, при этом вызывая приливы, так и Млечный Путь воздействует на галактику в Стрельце.","Так же, как луна притягивает землю, при этом вызывая прелевы, так и млеченый путь везде суеты на галактику в стрельце.",так же как луна притягивает землю при этом вызывая приливы так и млечный путь воздействует на галактику в стрельце,так же как луна притягивает землю при этом вызывая прелевы так и млеченый путь везде суеты на галактику в стрельце
1969,"Оно гласит, что лучше всего помещать главный объект на пересечении линий, делящих изображение на три части по вертикали и по горизонтали (см. пример).","Он огласит, что лучше всего помещать главный объект на пересечении линей, делящих изображения нотычасти, повертикали и погрязентали. Смотреть пример.",оно гласит что лучше всего помещать главный объект на пересечении линий делящих изображение на три части по вертикали и по горизонтали см пример,он огласит что лучше всего помещать главный объект на пересечении линей делящих изображения нотычасти повертикали и погрязентали смотреть пример
1975,"Население Ватикана составляет около 800 человек. Это самая маленькая независимая страна в мире, а также страна, имеющая наименьшее население.","Население Вадикана составляет около 800 человек. Это самая маленькая независимая страна в мире, а также страна имеющая на меньшее население.",население ватикана составляет около 800 человек это самая маленькая независимая страна в мире а также страна имеющая наименьшее население,население вадикана составляет около 800 человек это самая маленькая независимая страна в мире а также страна имеющая на меньшее население
1901,"Несмотря на то, что ИИ прочно ассоциируется с научной фантастикой, он формирует очень важное направление компьютерных наук, рассматривающее поведение и обучение машин и ""привитие"" им интеллекта.","Несмотря на то, что и прочность ассоциируется научтенней фантастики, он формирует очень важное направление компьютерных наук, рассматривающие поведение и обучение машин и привитие им интеллекта.",несмотря на то что ии прочно ассоциируется с научной фантастикой он формирует очень важное направление компьютерных наук рассматривающее поведение и обучение машин и привитие им интеллекта,несмотря на то что и прочность ассоциируется научтенней фантастики он формирует очень важное направление компьютерных наук рассматривающие поведение и обучение машин и привитие им интеллекта
1836,"Людям с античных времен были известны основные химические элементы, такие как золото, серебро и медь, поскольку их все можно встретить в природе в чистом виде и относительно легко добывать с помощью примитивных орудий.","Людям с античных примен были известны основные химические элементы, такие как золото, серебро и мете. Поскольку их все, можно встретить в природе, в честом виде и относительно легко добывать с помощью примитивных орудий.",людям с античных времен были известны основные химические элементы такие как золото серебро и медь поскольку их все можно встретить в природе в чистом виде и относительно легко добывать с помощью примитивных орудий,людям с античных примен были известны основные химические элементы такие как золото серебро и мете поскольку их все можно встретить в природе в честом виде и относительно легко добывать с помощью примитивных орудий
1727,"Дети, живущие на улицах, возможно, пережили тяжёлые формы насилия или травмирования до того, как убежать или быть брошенными.","Деке — жеущие на улицах, возможно, пережили тяжелые формы насилия или троммирования, то как убежать или быть брошенными.",дети живущие на улицах возможно пережили тяжелые формы насилия или травмирования до того как убежать или быть брошенными,деке жеущие на улицах возможно пережили тяжелые формы насилия или троммирования то как убежать или быть брошенными
1997,"Однако, процент людей с туберкулёзом с множественной лекарственной устойчивостью в целой группе больных туберкулезом все еще кажется низким; 6000 от общего числа 330 000 зараженных в данный конкретный момент в ЮАР.","Однако процент людей с туберкулозом, с множественной лекарственной устойчивости в целой группе больных туберкулозом, все еще кажется низким. 6000 от общего числа 330 000 зарженых в данный конкретный момент в UR.",однако процент людей с туберкулезом с множественной лекарственной устойчивостью в целой группе больных туберкулезом все еще кажется низким 6000 от общего числа 330 000 зараженных в данный конкретный момент в юар,однако процент людей с туберкулозом с множественной лекарственной устойчивости в целой группе больных туберкулозом все еще кажется низким 6000 от общего числа 330 000 зарженых в данный конкретный момент в ur
1948,"Эпоха Троецарствия была одним из самых кровавых периодов в истории древнего Китая. Тысячи людей погибли, сражаясь за место на троне в большом дворце в Сиане.","Эпоха тройа царствия была одним из самых кровавых периодов истории древнего Китая. Тысячи людей погибли, сражая заместы на троне в большом дворце – в Сиане.",эпоха троецарствия была одним из самых кровавых периодов в истории древнего китая тысячи людей погибли сражаясь за место на троне в большом дворце в сиане,эпоха тройа царствия была одним из самых кровавых периодов истории древнего китая тысячи людей погибли сражая заместы на троне в большом дворце в сиане
1849,"Если вы смотрели фильм ""Сокровище нации"", то можете подумать, что на оборотной стороне Декларации независимости была изображена карта сокровищ.","Если вы смотрели фильм «Сокровище нации», то можете подумать, что на оборотной стороне декларация независимости была изображена карта Сокрович.",если вы смотрели фильм сокровище нации то можете подумать что на оборотной стороне декларации независимости была изображена карта сокровищ,если вы смотрели фильм сокровище нации то можете подумать что на оборотной стороне декларация независимости была изображена карта сокрович
1799,"Помимо соревнований в среду, Карпендо принимал участие в двух индивидуальных соревнованиях на чемпионатах.","Помимо соревнований в среду, Карпендо принимал участие в двух индивидуальных соревнованиях на чемпионатах.",помимо соревнований в среду карпендо принимал участие в двух индивидуальных соревнованиях на чемпионатах,помимо соревнований в среду карпендо принимал участие в двух индивидуальных соревнованиях на чемпионатах
1943,"Чем ниже напряжение, тем более позитивна присутствующая в вас жизненная сила. Каждому человеку потенциально дано обрести абсолютные покой и чувство удовлетворения.","Чем ниже напряжения, тем более позитивно присутствующая вас Жизненная Сила. Каждому человеку потенциально надо обрести абсолютные покой и чувствуя удовлетворения.",чем ниже напряжение тем более позитивна присутствующая в вас жизненная сила каждому человеку потенциально дано обрести абсолютные покой и чувство удовлетворения,чем ниже напряжения тем более позитивно присутствующая вас жизненная сила каждому человеку потенциально надо обрести абсолютные покой и чувствуя удовлетворения
1972,"Часто их не рассматривают, как динозавров, потому что они имеют перья и способны летать.","Часто их не рассматриваем мыд, как динозавров, потому что они имеют перья и способны летать.",часто их не рассматривают как динозавров потому что они имеют перья и способны летать,часто их не рассматриваем мыд как динозавров потому что они имеют перья и способны летать
2006,"Такие элементы, как кальций и калий, считаются металлами. Конечно, также есть такие металлы, как серебро и золото.","Такие элементы как кальция и калей считаются металлами. Конечно, также есть такие металлы к сереброе золота.",такие элементы как кальций и калий считаются металлами конечно также есть такие металлы как серебро и золото,такие элементы как кальция и калей считаются металлами конечно также есть такие металлы к сереброе золота
1803,"Влага на ваших руках вступит в реакцию с верхним слоем, что будет необычно, затем сформируется подобие оболочки.","Влага на Ваших Руках в стопе в реакцию сверхним слоем, что будет необычно, затем сформируется подобие оболочки.",влага на ваших руках вступит в реакцию с верхним слоем что будет необычно затем сформируется подобие оболочки,влага на ваших руках в стопе в реакцию сверхним слоем что будет необычно затем сформируется подобие оболочки
1817,Но Шенгенская зона в этом плане функционирует как единая страна.,Но Шингенская зона в этом плане функционирует как «единая страна».,но шенгенская зона в этом плане функционирует как единая страна,но шингенская зона в этом плане функционирует как единая страна
1971,"Сильные ветра, град, обильные осадки и лесные пожары являются проявлениями и эффектами суровых погодных явлений, таких как  бури, торнадо, водяные смерчи и ураганы.","Сильные ветра, град, обильные осадки и лесные пожары являются проявлениями и эффектами сыровых погодных явлений, таких как буре, торнадо, водяйсмирчие органы.",сильные ветра град обильные осадки и лесные пожары являются проявлениями и эффектами суровых погодных явлений таких как бури торнадо водяные смерчи и ураганы,сильные ветра град обильные осадки и лесные пожары являются проявлениями и эффектами сыровых погодных явлений таких как буре торнадо водяйсмирчие органы
1752,"Это привело к тому, что два вида рыб вымерли, а два других, в том числе горбатый голавль, попали под угрозу исчезновения.","Это привело к тому, что два вида рыб вымерли, а два других, в том числе гербатый галабли, попали под урозу исчезновения.",это привело к тому что два вида рыб вымерли а два других в том числе горбатый голавль попали под угрозу исчезновения,это привело к тому что два вида рыб вымерли а два других в том числе гербатый галабли попали под урозу исчезновения
2008,"Прочие вопросы в повестке дня на Бали включают в себя сохранение оставшихся в мире лесов и обмен технологиями, чтобы способствовать росту развивающихся стран с меньшими загрязняющими последствиями.","Прочие вопросы в повестке Дня на Болии включат в себя сохранение оставшихся в мире лесов и обмен технологиями, чтобы способствовать росту развивающихся стран с мишами загрязняющими последствиями.",прочие вопросы в повестке дня на бали включают в себя сохранение оставшихся в мире лесов и обмен технологиями чтобы способствовать росту развивающихся стран с меньшими загрязняющими последствиями,прочие вопросы в повестке дня на болии включат в себя сохранение оставшихся в мире лесов и обмен технологиями чтобы способствовать росту развивающихся стран с мишами загрязняющими последствиями
1752,"Это привело к тому, что два вида рыб вымерли, а два других, в том числе горбатый голавль, попали под угрозу исчезновения.","Это прелог тому, что два вида рыб вымрли от два других, в том числе гербатых гола, вль попали под угрозу исчезновения.",это привело к тому что два вида рыб вымерли а два других в том числе горбатый голавль попали под угрозу исчезновения,это прелог тому что два вида рыб вымрли от два других в том числе гербатых гола вль попали под угрозу исчезновения
1816,"Дюваль, который женат и имеет двух совершеннолетних детей, не произвел большого впечатления на Миллера, которому рассказали эту историю.","Дюбаль, который женат имеет двухсердно летний детей, не произвел большого впечатления на Миллеро, которым рассказали эту историю.",дюваль который женат и имеет двух совершеннолетних детей не произвел большого впечатления на миллера которому рассказали эту историю,дюбаль который женат имеет двухсердно летний детей не произвел большого впечатления на миллеро которым рассказали эту историю
1827,Толщина коры составляет около 70 км под океанами и 100 км – под материками.,Толщина коры составляет около 70 км под океанами и 100 км под материками.,толщина коры составляет около 70 км под океанами и 100 км под материками,толщина коры составляет около 70 км под океанами и 100 км под материками
1899,"Мухаммед очень интересовался темами, не связанными с мирской жизнью. Он часто посещал пещеру, которая стала известна как ""Хира"" на горе ""Нур"" (свет) для размышлений.","«Нухаммед очень интересовался темами, не связанными с мертвой жизнью. Он часто посещал пещеру, которая стала известна как «хира» на горе «ноур» «свет» для размышленней».",мухаммед очень интересовался темами не связанными с мирской жизнью он часто посещал пещеру которая стала известна как хира на горе нур свет для размышлений,нухаммед очень интересовался темами не связанными с мертвой жизнью он часто посещал пещеру которая стала известна как хира на горе ноур свет для размышленней
1920,"В них обычно предлагается особая еда, напитки и развлечения, чтобы гости оставались в хорошем настроении и не покидали заведения.","В них обычно предлагается особая еда на питки и различения, чтобы гости остывались в хорошем настроении и не покидали заведения.",в них обычно предлагается особая еда напитки и развлечения чтобы гости оставались в хорошем настроении и не покидали заведения,в них обычно предлагается особая еда на питки и различения чтобы гости остывались в хорошем настроении и не покидали заведения
1837,"Либеральная критика усилий по восстановлению сосредоточивалась на том, что контракты на восстановительные работы отдавались предположительно имеющим связи с правительством.","Либеральная критика усилий повыстановления сосредоточил и снатом, что контракты новостанновительные работы отдавались предположительным имеющим связи с правительством.",либеральная критика усилий по восстановлению сосредоточивалась на том что контракты на восстановительные работы отдавались предположительно имеющим связи с правительством,либеральная критика усилий повыстановления сосредоточил и снатом что контракты новостанновительные работы отдавались предположительным имеющим связи с правительством
1868,"На другом конце спектра человек превращается в неузнаваемого индивида, которому кажется, что он должен изменить всё, что делала команда, и присвоить это себе.","На другом конце спектра человек превращается в неузнаваемого индивида, которому кажется, что он должен изменить всё, что делала команда и пресвоит это себе.",на другом конце спектра человек превращается в неузнаваемого индивида которому кажется что он должен изменить все что делала команда и присвоить это себе,на другом конце спектра человек превращается в неузнаваемого индивида которому кажется что он должен изменить все что делала команда и пресвоит это себе
1827,Толщина коры составляет около 70 км под океанами и 100 км – под материками.,Толщина коры составляет около 70 км под океанами и 100 км под материками.,толщина коры составляет около 70 км под океанами и 100 км под материками,толщина коры составляет около 70 км под океанами и 100 км под материками
1980,"К сожалению, сложно изучать интенсивность движения автотранспорта, потому что нельзя со стопроцентной вероятностью предсказать поведение водителя.","К сожалению, сложно изучать интенсивность движения автотранспорта, потому что нельзя со 100% вероятностью предсказать поведение водителя.",к сожалению сложно изучать интенсивность движения автотранспорта потому что нельзя со стопроцентной вероятностью предсказать поведение водителя,к сожалению сложно изучать интенсивность движения автотранспорта потому что нельзя со 100 вероятностью предсказать поведение водителя
1853,Джанкарло Физикелла потерял контроль над управлением своим автомобилем и завершил гонку вскоре после старта.,Джан Карло физикелла потерял контроль над управлением своим автомобилем и завершил Гонкув вскоре после старта.,джанкарло физикелла потерял контроль над управлением своим автомобилем и завершил гонку вскоре после старта,джан карло физикелла потерял контроль над управлением своим автомобилем и завершил гонкув вскоре после старта
1756,"Поздно вечером в воскресенье президент США Дональд Трамп через пресс-секретаря заявил, что войска США покинут Сирию.","Познав вечером воскресенье президент США Дональд Трамп через пресс-секретаря заявил, что войска США покинуть сырью.",поздно вечером в воскресенье президент сша дональд трамп через пресс секретаря заявил что войска сша покинут сирию,познав вечером воскресенье президент сша дональд трамп через пресс секретаря заявил что войска сша покинуть сырью
1803,"Влага на ваших руках вступит в реакцию с верхним слоем, что будет необычно, затем сформируется подобие оболочки.","Влага на наших руках суббит в реакцию с верхним слоем, что будет необычно, затем сформируется подобие оболочке.",влага на ваших руках вступит в реакцию с верхним слоем что будет необычно затем сформируется подобие оболочки,влага на наших руках суббит в реакцию с верхним слоем что будет необычно затем сформируется подобие оболочке
1832,"В популярные виды спорта входят футбол, баскетбол, волейбол, водное поло, фехтование, регби, велоспорт, хоккей на льду, хоккей на роликах и автогонки ""Формулы-1"".","В популярны виды спортов ходят футбол, бускитбол, вуллибол, водные боли, фехтования, регби, велоспорт, хакенальту, хакенароликах и автогонки формулы 1.",в популярные виды спорта входят футбол баскетбол волейбол водное поло фехтование регби велоспорт хоккей на льду хоккей на роликах и автогонки формулы 1,в популярны виды спортов ходят футбол бускитбол вуллибол водные боли фехтования регби велоспорт хакенальту хакенароликах и автогонки формулы 1
1985,"Это связано, но обычно не включает пешее восхождение на вершину и затем спуск по неподготовленным склонам, так как катание по целине требует более жестких лыж и ботинок.","Эта связана, но обычно не включают первое восхождение на вершину и затем спуск по неподготовленным склонам, так как катание по целине требует более жёсткий хлыш и ботинок.",это связано но обычно не включает пешее восхождение на вершину и затем спуск по неподготовленным склонам так как катание по целине требует более жестких лыж и ботинок,эта связана но обычно не включают первое восхождение на вершину и затем спуск по неподготовленным склонам так как катание по целине требует более жесткий хлыш и ботинок
1692,"Согласно ядерному управлению Японии, на заводе были обнаружены радиоактивный цезий и йод.",Согласно ядерному управлению Японии на заводе были обнаружены радиоактивные цези Иед.,согласно ядерному управлению японии на заводе были обнаружены радиоактивный цезий и йод,согласно ядерному управлению японии на заводе были обнаружены радиоактивные цези иед
1884,"В частности, утверждается, что можно определить, лжет ли человек, при помощи правильной интерпретации его микровыражений.","В частности, утверждается, что можно определить алжотлич человек при помощи правильной интерпретации его мигроворажений.",в частности утверждается что можно определить лжет ли человек при помощи правильной интерпретации его микровыражений,в частности утверждается что можно определить алжотлич человек при помощи правильной интерпретации его мигроворажений
1929,"Дель Потро имел раннее преимущество во втором сете, но это также потребовало тай-брейка после достижения 6-6.","Дель Патро имел ранее преимущество во втором сети, но это также потребовало Тайбрейка после достижения 6-6.",дель потро имел раннее преимущество во втором сете но это также потребовало тай брейка после достижения 6 6,дель патро имел ранее преимущество во втором сети но это также потребовало тайбрейка после достижения 6 6
1871,В тёплом климате Ближнего Востока дом не имел особого значения.,В Тёплым Климете Ближнего Волостока Дома не имел особо азычения.,в теплом климате ближнего востока дом не имел особого значения,в теплым климете ближнего волостока дома не имел особо азычения
1747,Коллеги-рестлеры тоже отдали Луне дань уважения.,Каллеги Реслеры тоже отдалилуне дань уважения.,коллеги рестлеры тоже отдали луне дань уважения,каллеги реслеры тоже отдалилуне дань уважения
1770,"Это кажется разумной идеей, потому что мы не чувствуем, что Земля движется, не так ли?","Это, кажется, разумный идея, потому что мы не чувствуем, что Земля движется, не так ли?",это кажется разумной идеей потому что мы не чувствуем что земля движется не так ли,это кажется разумный идея потому что мы не чувствуем что земля движется не так ли
1989,"Кроме того, он занимался гравюрным оттиском банкнот для многих стран. Недавние примеры его работ — портреты премьер-министра на лицевой стороне новых банкнот Канады номиналом 5 и 100 долларов.","Кроме того, он занимался гравийурным отиском банкнот для многих стран. Недавними примерами его работ портреты премьер-министры на лицевое стране новых банкнот Канады, номиналом 5 и 100 долларов.",кроме того он занимался гравюрным оттиском банкнот для многих стран недавние примеры его работ портреты премьер министра на лицевой стороне новых банкнот канады номиналом 5 и 100 долларов,кроме того он занимался гравийурным отиском банкнот для многих стран недавними примерами его работ портреты премьер министры на лицевое стране новых банкнот канады номиналом 5 и 100 долларов
1705,"15 августа 1940 года союзники вторглись в южную часть Франции. Вторжение получило название ""Операция ""Драгун"""".",15 августа 1940 года Союзники в Торглис в Южную Часть франции в Торжении плочило название «Оберация драгон».,15 августа 1940 года союзники вторглись в южную часть франции вторжение получило название операция драгун,15 августа 1940 года союзники в торглис в южную часть франции в торжении плочило название оберация драгон
1852,"Надлежащее использование блогов может дать учащимся возможность стать более аналитичными и критичными. Путём активного отклика на интернет-материалы учащиеся могут определять свою позицию в контексте чужих работ, а также излагать свои собственные взгляды на конкретные вопросы (Оравек, 2002).","Назлежащая использование блогов может дать учащимся возможность стать более аналитичными и критичными. Путем активно откликанно интернет-материалу, учащиеся могут определять свою позицию в контексте чушек работы, а также излагать свои собственные взгляды на конкретные вопросы.",надлежащее использование блогов может дать учащимся возможность стать более аналитичными и критичными путем активного отклика на интернет материалы учащиеся могут определять свою позицию в контексте чужих работ а также излагать свои собственные взгляды на конкретные вопросы оравек 2002,назлежащая использование блогов может дать учащимся возможность стать более аналитичными и критичными путем активно откликанно интернет материалу учащиеся могут определять свою позицию в контексте чушек работы а также излагать свои собственные взгляды на конкретные вопросы
1987,"Падение произошло в высокогорье, и, как полагают, стало результатом вражеского огня.","Падение произошло в Высокогории, и, как полагают, стал результатом вражеского огня.",падение произошло в высокогорье и как полагают стало результатом вражеского огня,падение произошло в высокогории и как полагают стал результатом вражеского огня
1741,"Большие области далее к северу довольно редко заселены, а некоторые из них – практически незаселённая глушь.","Большие области Даллиек северу довольно редко заселены, а некоторые из них — практически незаселенная глуш.",большие области далее к северу довольно редко заселены а некоторые из них практически незаселенная глушь,большие области даллиек северу довольно редко заселены а некоторые из них практически незаселенная глуш
1725,"Серия ASUS Eee PC, ранее представленная во всём мире с ориентацией на такие факторы, как экономия средств и функциональность, стала горячей темой во время месяца информационных технологий в Тайбэе в 2007 году.","Сирия ASUS и EEPC ранее представлены во все мере сориентации на такие факторы как экономия, средств и функционалисты стало горячей темой во время месяц информационных технологий в Тайбе в 2007 году.",серия asus eee pc ранее представленная во всем мире с ориентацией на такие факторы как экономия средств и функциональность стала горячей темой во время месяца информационных технологий в тайбэе в 2007 году,сирия asus и eepc ранее представлены во все мере сориентации на такие факторы как экономия средств и функционалисты стало горячей темой во время месяц информационных технологий в тайбе в 2007 году
1796,"Этот осадок требовался для формирования пляжей и песчаных отмелей, являвшихся местом обитания диких животных.","Этот осадок требовался для формирования пляжи и песчаных отмелей, являя обшистя, местом обитания дейких животных.",этот осадок требовался для формирования пляжей и песчаных отмелей являвшихся местом обитания диких животных,этот осадок требовался для формирования пляжи и песчаных отмелей являя обшистя местом обитания дейких животных
