id,ref,hyp,ref_norm,hyp_norm
1930,"Шестеро заложников, включая детей и пожилых людей, освободили раньше, как и филиппинских фотографов.","Шестерозоложинков — включай дейбы жылы в хилдей, ассовбудега ранше — кокерфилиппинских фотографов.",шестеро заложников включая детей и пожилых людей освободили раньше как и филиппинских фотографов,шестерозоложинков включай дейбы жылы в хилдей ассовбудега ранше кокерфилиппинских фотографов
1749,"Он находился под управлением ""вишистских"" французов. Эти французы, заключили мир с немцами в 1940 году и работали вместе с захватчиками вместо того, чтобы им противостоять.","Он нахаделся подуправлением вишистских французы, эти французы заключили мир с немцами в 1940-году и работали вместе с захватчиками вместа табуы жто быйм противастаяд.",он находился под управлением вишистских французов эти французы заключили мир с немцами в 1940 году и работали вместе с захватчиками вместо того чтобы им противостоять,он нахаделся подуправлением вишистских французы эти французы заключили мир с немцами в 1940 году и работали вместе с захватчиками вместа табуы жто быйм противастаяд
1807,"Итальянский язык также является повседневным языком для большинства людей, работающих в государстве, в то время как латынь зачастую используется в религиозных церемониях.","Итальянский язык также является поседнем на кьенцузиком для бушенства людей, работа ешелу государсты, в то время как латын зачастую из пользается в религиознных церемониях.",итальянский язык также является повседневным языком для большинства людей работающих в государстве в то время как латынь зачастую используется в религиозных церемониях,итальянский язык также является поседнем на кьенцузиком для бушенства людей работа ешелу государсты в то время как латын зачастую из пользается в религиознных церемониях
1682,"Хотя никто не знает наверняка, кто его написал, известно, что в начале своего существования этот большой пергаментный документ (размером 29¾ на 24½ дюйма) был свёрнут для более удобного хранения.","Хотяник Тони знал на береника — ктайвы написал, известно, что вначале своего существование этот большой пергамент на и документ размера 29,3 x 4 x 24 цялых 1 x 2 дюйма был свернут для болеу добынного хранения.",хотя никто не знает наверняка кто его написал известно что в начале своего существования этот большой пергаментный документ размером 293 4 на 241 2 дюйма был свернут для более удобного хранения,хотяник тони знал на береника ктайвы написал известно что вначале своего существование этот большой пергамент на и документ размера 29 3 x 4 x 24 цялых 1 x 2 дюйма был свернут для болеу добынного хранения
1927,"Эйнджел (2006 г.) объясняет подход ""Континуум"" как метод, используемый для помощи организациям в достижении более высокого уровня эффективности.",Angeal 2006 года бесняет подхот континум как метод исползымы для помощи организациям достижения более усоко урын инфиктиности.,эйнджел 2006 г объясняет подход континуум как метод используемый для помощи организациям в достижении более высокого уровня эффективности,angeal 2006 года бесняет подхот континум как метод исползымы для помощи организациям достижения более усоко урын инфиктиности
1750,Находка также позволяет ознакомиться с эволюцией перьев у птиц.,Находка так же позволяет познакомиться с эволюцией перьеп у птиц.,находка также позволяет ознакомиться с эволюцией перьев у птиц,находка так же позволяет познакомиться с эволюцией перьеп у птиц
1946,"Правила отмены заказов могут отличаться, но по состоянию на конец марта большая часть правил, связанных с коронавирусом, не распространяется на июль 2020 года, когда были запланированы Олимпийские игры.","Правил атомен из оказавмогуты тілшаться, нупастостояния, на конец Марта большая часть правил, связанных с коронавирусом, нераспространияйцы наюл 2020-го года, кокдаблезапланырованой олимпийске игры.",правила отмены заказов могут отличаться но по состоянию на конец марта большая часть правил связанных с коронавирусом не распространяется на июль 2020 года когда были запланированы олимпийские игры,правил атомен из оказавмогуты тілшаться нупастостояния на конец марта большая часть правил связанных с коронавирусом нераспространияйцы наюл 2020 го года кокдаблезапланырованой олимпийске игры
1786,"Во время сравнения при помощи инфракрасной Фурье-спектроскопии выяснилось, что состав этих кристаллов соответствует кристаллам, найденным в моче поражённых домашних животных.",Вауэремя сыравнение при помощи инфракрасынной фуре спектроскопии уяснилось что состав айтехкресталлах с ответсуид кристаллам найденнен в маче паражонных дамашних жуокных.,во время сравнения при помощи инфракрасной фурье спектроскопии выяснилось что состав этих кристаллов соответствует кристаллам найденным в моче пораженных домашних животных,вауэремя сыравнение при помощи инфракрасынной фуре спектроскопии уяснилось что состав айтехкресталлах с ответсуид кристаллам найденнен в маче паражонных дамашних жуокных
1823,Изучение движения отдельных водителей и автомобилей между двумя точками и их взаимодействие друг с другом осуществляется в рамках исследования транспортных потоков.,Изучене движения денегводетелей и автомобилей между двумя точками и их взамадеюсве друкздругом осчастеляйться в рангах и следовани транспортных патоков.,изучение движения отдельных водителей и автомобилей между двумя точками и их взаимодействие друг с другом осуществляется в рамках исследования транспортных потоков,изучене движения денегводетелей и автомобилей между двумя точками и их взамадеюсве друкздругом осчастеляйться в рангах и следовани транспортных патоков
1974,"Аналогично, мужчины должны носить брюки, которые бы закрывали колени.","Аналогична, мусель должны носить біреуки, которые бізакрывали колени.",аналогично мужчины должны носить брюки которые бы закрывали колени,аналогична мусель должны носить біреуки которые бізакрывали колени
1676,"Как и во всех южноафриканских национальных парках, в этом парке существует ежедневная плата за его охрану и посещение.",Коки ва сех-южнафриканских национальных парках в этом парке существует ежедневное платызей во охрану и посещения.,как и во всех южноафриканских национальных парках в этом парке существует ежедневная плата за его охрану и посещение,коки ва сех южнафриканских национальных парках в этом парке существует ежедневное платызей во охрану и посещения
1866,"Во-первых, большинство наездников носят сапоги для верховой езды с каблуком, имеющие гладкую и довольно тонкую подошву.",Ва-первы бельшинствон аездник оносицепагедле вирхабуы ездискі блуг ом имей шекылат койда волны тонкупадоушу.,во первых большинство наездников носят сапоги для верховой езды с каблуком имеющие гладкую и довольно тонкую подошву,ва первы бельшинствон аездник оносицепагедле вирхабуы ездискі блуг ом имей шекылат койда волны тонкупадоушу
1896,"Федерация гимнастики США и Олимпийский комитет США имеют одинаковую цель — сделать гимнастику и другие виды спорта настолько безопасными для спортсменов, насколько это возможно, чтобы они могли стремиться к своим целям в безопасной, позитивной среде и были наделены всеми правами.","Федерация гимнастика Суша и Олимпиське комитет Суша имейтуденакову цель – изделать гимнастику и другей видес спорт на столь ка бизапасын кем-де-спарсыменым, насколь ка это возможы, чтобы они могли стримить с сывайым целью бизапасын кем-де-среде и быленненделенны семе правами.",федерация гимнастики сша и олимпийский комитет сша имеют одинаковую цель сделать гимнастику и другие виды спорта настолько безопасными для спортсменов насколько это возможно чтобы они могли стремиться к своим целям в безопасной позитивной среде и были наделены всеми правами,федерация гимнастика суша и олимпиське комитет суша имейтуденакову цель изделать гимнастику и другей видес спорт на столь ка бизапасын кем де спарсыменым насколь ка это возможы чтобы они могли стримить с сывайым целью бизапасын кем де среде и быленненделенны семе правами
1981,"Если вы сходите на берег только в порядке экскурсии на корабле, вам не понадобится отдельная виза (с 2009).","Если в исходе-те на берек только в порядке экскурсині каббле, вам не понадобится дейлами виза с 2009-го.",если вы сходите на берег только в порядке экскурсии на корабле вам не понадобится отдельная виза с 2009,если в исходе те на берек только в порядке экскурсині каббле вам не понадобится дейлами виза с 2009 го
2001,"Путешественникам настоятельно рекомендуется принимать во внимание любые риски, связанные с суровой погодой в их районе, поскольку они могут повлиять на любые планы поездки.","Путешествийникам настыят елкамендуется бренемать ба внимание льбой и рейске, связанный с сұровый погоды в храйяне, поскольку они мгут бовлиять нльбой планы поездки.",путешественникам настоятельно рекомендуется принимать во внимание любые риски связанные с суровой погодой в их районе поскольку они могут повлиять на любые планы поездки,путешествийникам настыят елкамендуется бренемать ба внимание льбой и рейске связанный с сұровый погоды в храйяне поскольку они мгут бовлиять нльбой планы поездки
1734,"Ученые смогли сделать вывод, что темная материя воздействует на другую темную материю так же, как и в случае с обычной материей.","Ученес махли сделать вывод, что тёмные материя воздестовет на другу тёмные материя так же, как и в случае субчиной матери.",ученые смогли сделать вывод что темная материя воздействует на другую темную материю так же как и в случае с обычной материей,ученес махли сделать вывод что темные материя воздестовет на другу темные материя так же как и в случае субчиной матери
1922,"Конечно же, эта традиция имеет христианское теологическое объяснение, но это вполне может быть и дохристианский ритуал весны и плодородия.","Конечно же, эта традиция митхристианско теологическо бесинение, но это вполне мұжет бэть и до христианских ритуал висный и плодородия.",конечно же эта традиция имеет христианское теологическое объяснение но это вполне может быть и дохристианский ритуал весны и плодородия,конечно же эта традиция митхристианско теологическо бесинение но это вполне мұжет бэть и до христианских ритуал висный и плодородия
1700,Она тоньше под лунными морями и толще под нагорьями.,Анатолин шепот Лунами морями и толы шепотын гореме.,она тоньше под лунными морями и толще под нагорьями,анатолин шепот лунами морями и толы шепотын гореме
1695,"Простым и популярным блюдом на обед, особенно в летнее время, является Па-амб-оли: хлеб с оливковым маслом, помидорами и любой имеющейся начинкой, такой как сыр, тунец и т. д.","Простым и популярным блюдом на обед, особенно в летыне ауремя, являйцапа амболей, хлеб саливковый маслым пымидоры мне или бой емейушесе начинкой, такой коксын тунец и т.д.",простым и популярным блюдом на обед особенно в летнее время является па амб оли хлеб с оливковым маслом помидорами и любой имеющейся начинкой такой как сыр тунец и т д,простым и популярным блюдом на обед особенно в летыне ауремя являйцапа амболей хлеб саливковый маслым пымидоры мне или бой емейушесе начинкой такой коксын тунец и т д
1942,Мы строим наши дома и изготавливаем одежду из растений. Большая часть нашей пищи — это растения. Без растений животные не смогли бы выжить.,Мы стройым нашу дамы и изгатавлюм одежду из растений большая часть нашой пеше это растения. Без растений животные не смогли бы бежать.,мы строим наши дома и изготавливаем одежду из растений большая часть нашей пищи это растения без растений животные не смогли бы выжить,мы стройым нашу дамы и изгатавлюм одежду из растений большая часть нашой пеше это растения без растений животные не смогли бы бежать
1783,"К региональным и сезонным опасным явлениям погоды относятся метели, снежные бури, ледяные и пыльные бури.",К региональному сезонным опасынам елениям погода науэс сыметелеснерной бурь лединой и пыльней бурь.,к региональным и сезонным опасным явлениям погоды относятся метели снежные бури ледяные и пыльные бури,к региональному сезонным опасынам елениям погода науэс сыметелеснерной бурь лединой и пыльней бурь
1788,Федерация гимнастики США поддерживает письмо Олимпийского комитета США и соглашается с абсолютной необходимостью создания безопасной среды для всех наших спортсменов.,Федерация гимнасики Сушая поддержу Эдписьм Олимписка комитеті Сушай саглошайся с абсолютыне необходимостью создания безапасно среды для всех наших спортсменов.,федерация гимнастики сша поддерживает письмо олимпийского комитета сша и соглашается с абсолютной необходимостью создания безопасной среды для всех наших спортсменов,федерация гимнасики сушая поддержу эдписьм олимписка комитеті сушай саглошайся с абсолютыне необходимостью создания безапасно среды для всех наших спортсменов
1957,"Он назвал эти слухи ""политической болтовнёй и глупостью"".",О назвал Атислохи политическое балдовняй и глупостей.,он назвал эти слухи политической болтовней и глупостью,о назвал атислохи политическое балдовняй и глупостей
1881,Выкладывание экскурсии в виртуальное пространство для всеобщего обозрения — это также отличный способ освежить в памяти экскурсию и поделиться своим полученными знаниями с будущими классами.,Вокладывания экскурсии виртуалья пространства для все обшива обазрения — это также отличный способ асвежит в памяти экскурсию и поделиться своим получинами знаниямес будущими классами.,выкладывание экскурсии в виртуальное пространство для всеобщего обозрения это также отличный способ освежить в памяти экскурсию и поделиться своим полученными знаниями с будущими классами,вокладывания экскурсии виртуалья пространства для все обшива обазрения это также отличный способ асвежит в памяти экскурсию и поделиться своим получинами знаниямес будущими классами
1722,53-летний Куомо начал свою деятельность на посту губернатора в начале этого года и подписал законопроект о легализации однополых браков в прошлом месяце.,510-трех летний Коома начал свою деятельность на Пасту губернаторы в начале этого года и подписал законопроект о легализаций однополыгы браков в прошлом месяце.,53 летний куомо начал свою деятельность на посту губернатора в начале этого года и подписал законопроект о легализации однополых браков в прошлом месяце,510 трех летний коома начал свою деятельность на пасту губернаторы в начале этого года и подписал законопроект о легализаций однополыгы браков в прошлом месяце
1779,"Заявление было сделано после того, как Трамп провел телефонный разговор с президентом Турции Реджепом Тайипом Эрдоганом.","Зайвление было сделанно после тауокок, как Трамп провел телефоны разгауорс президентом Турции Реджепом Таипам и Рдаганом.",заявление было сделано после того как трамп провел телефонный разговор с президентом турции реджепом тайипом эрдоганом,зайвление было сделанно после тауокок как трамп провел телефоны разгауорс президентом турции реджепом таипам и рдаганом
1986,"Наличие настоящей ""невидимой команды"" (Ларсон и ЛаФасто, 1989 г., с. 109) также является уникальным компонентом виртуальной команды.","Нолише-нанстайя сшене видимой команды Ларсон Илофаста, 1989 год, страницы 109, так же и вляйция уникальным компоненттом виртуалли команды.",наличие настоящей невидимой команды ларсон и лафасто 1989 г с 109 также является уникальным компонентом виртуальной команды,нолише нанстайя сшене видимой команды ларсон илофаста 1989 год страницы 109 так же и вляйция уникальным компоненттом виртуалли команды
1865,Круизы в Санкт-Петербург включают прогулки по городу. Пассажиры круизов освобождены от визовых требований (уточните условия).,Круизе в Санкт-Петербург включат бір гулкипы городы. Пассажир Круизов особаждены от визебых требований. Утычнепьеусловия.,круизы в санкт петербург включают прогулки по городу пассажиры круизов освобождены от визовых требований уточните условия,круизе в санкт петербург включат бір гулкипы городы пассажир круизов особаждены от визебых требований утычнепьеусловия
1779,"Заявление было сделано после того, как Трамп провел телефонный разговор с президентом Турции Реджепом Тайипом Эрдоганом.","Зайвления было сделаны после того, как Трамп провел телефон разговор с президентом Турции рецептом Таипым и Рдаганом.",заявление было сделано после того как трамп провел телефонный разговор с президентом турции реджепом тайипом эрдоганом,зайвления было сделаны после того как трамп провел телефон разговор с президентом турции рецептом таипым и рдаганом
1739,Пещера располагается на вершине горы к северу от Мекки и полностью изолирована от остального мира.,"Ишер арасполагайцын ныгіршиникірек сейурод меки, и полнездюзалер ғана тыстынного миры.",пещера располагается на вершине горы к северу от мекки и полностью изолирована от остального мира,ишер арасполагайцын ныгіршиникірек сейурод меки и полнездюзалер ғана тыстынного миры
1883,"Высота подмостового габарита составляет 15 метров. Строительство было завершено в августе 2011 года, его не открывали для движения до марта 2017 года.","Увысотаподмыс того габариты састабляет пятнадцать метров. Стретистов был изовершым обауы стетвища енестуы годы, его неоткрывал ли для движения Доумаартады кеше симатастоуа годы.",высота подмостового габарита составляет 15 метров строительство было завершено в августе 2011 года его не открывали для движения до марта 2017 года,увысотаподмыс того габариты састабляет пятнадцать метров стретистов был изовершым обауы стетвища енестуы годы его неоткрывал ли для движения доумаартады кеше симатастоуа годы
1925,"Проведенная работа была в основном теоретической, но программа была написана для имитации наблюдений галактики в Стрельце.","Проведенная работа был ауэсанонам теоретической, на программы был анаписан для имитаций на бюдене галактики встүрельцы.",проведенная работа была в основном теоретической но программа была написана для имитации наблюдений галактики в стрельце,проведенная работа был ауэсанонам теоретической на программы был анаписан для имитаций на бюдене галактики встүрельцы
1958,"Данный город сильно отличается от других городов страны, так как в нем преобладает арабский колорит, а не африканский.","Данни город сильна отличается друге городовстрыны, так как у нём приблодай арабский калорит, ани африканский.",данный город сильно отличается от других городов страны так как в нем преобладает арабский колорит а не африканский,данни город сильна отличается друге городовстрыны так как у нем приблодай арабский калорит ани африканский
1715,"Обычные объявления в метро делаются только на каталонском языке, но незапланированные перебои объявляются автоматизированной системой на самых разных языках, включая испанский, английский, французский, арабский и японский.","Обычный объявление в метро делаются только на кыталонском языке, но незаплайнервене биребойы бивляются автоматизер ванне системой на самых разных языках, включай испанске, английски, французки, арабске и японски.",обычные объявления в метро делаются только на каталонском языке но незапланированные перебои объявляются автоматизированной системой на самых разных языках включая испанский английский французский арабский и японский,обычный объявление в метро делаются только на кыталонском языке но незаплайнервене биребойы бивляются автоматизер ванне системой на самых разных языках включай испанске английски французки арабске и японски
1835,"Предупреждений о цунами не было и, согласно сообщению от Джакартского геофизического агентства, не будет, так как магнитуда землетрясения не достигла 6,5 балла.","Придубір ждения тсунами не было и сагласы на сапшению Отжекарского геофизического агентва не будет, т.к. магнитуд зимливтрисения не дстыгла шестисболобины балы.",предупреждений о цунами не было и согласно сообщению от джакартского геофизического агентства не будет так как магнитуда землетрясения не достигла 6 5 балла,придубір ждения тсунами не было и сагласы на сапшению отжекарского геофизического агентва не будет т к магнитуд зимливтрисения не дстыгла шестисболобины балы
1673,"Во время Войны за независимость США тринадцать штатов, в соответствии со Статьями конфедерации, впервые сформировали слабое центральное правительство, единственным органом которого был Конгресс.",Вауэвремя Войныза независима Суша Тренация Штатов сатвестисі статиямиком федерация в Перуэйс формировал слабая центральный провиделіствоя динственом органу катору был конгрес.,во время войны за независимость сша тринадцать штатов в соответствии со статьями конфедерации впервые сформировали слабое центральное правительство единственным органом которого был конгресс,вауэвремя войныза независима суша тренация штатов сатвестисі статиямиком федерация в перуэйс формировал слабая центральный провиделіствоя динственом органу катору был конгрес
1722,53-летний Куомо начал свою деятельность на посту губернатора в начале этого года и подписал законопроект о легализации однополых браков в прошлом месяце.,53-летний Кома начыл суть детелінісно-пастуге биранатора в начале этого года и пекпейсалз канапроект аллигализаций однополых браков в прошлом месяце.,53 летний куомо начал свою деятельность на посту губернатора в начале этого года и подписал законопроект о легализации однополых браков в прошлом месяце,53 летний кома начыл суть детелінісно пастуге биранатора в начале этого года и пекпейсалз канапроект аллигализаций однополых браков в прошлом месяце
1814,"Ионы водорода — это протоны, от которых отделены электроны (атомы водорода состоят из одного протона и одного электрона).","Ионы водорода — это протоны, от которых отделены электроны, атомы водорода состоят из одного протоны и одного электроны.",ионы водорода это протоны от которых отделены электроны атомы водорода состоят из одного протона и одного электрона,ионы водорода это протоны от которых отделены электроны атомы водорода состоят из одного протоны и одного электроны
1894,Карри — это блюдо на основе трав и специй в сочетании с мясом или овощами.,Карри — это блюдо на сынове трав и специя сочетание с мясым или авачами.,карри это блюдо на основе трав и специй в сочетании с мясом или овощами,карри это блюдо на сынове трав и специя сочетание с мясым или авачами
1873,Твердо отказывайте мужчинам и не бойтесь стоять на своем (такое недопустимо вне зависимости от культурных различий!).,"Твердо отказывайте мужчинам и не бойтесь стоят на свойом, так о недопустима вне за вессимисте от культурных разлечей.",твердо отказывайте мужчинам и не бойтесь стоять на своем такое недопустимо вне зависимости от культурных различий,твердо отказывайте мужчинам и не бойтесь стоят на свойом так о недопустима вне за вессимисте от культурных разлечей
1844,Поверхность Луны состоит из камней и пыли. Внешний слой Луны называется корой.,Поверхностылыны состоит из камней и пыли. Верхнислой луны называется корой.,поверхность луны состоит из камней и пыли внешний слой луны называется корой,поверхностылыны состоит из камней и пыли верхнислой луны называется корой
1709,В докладе содержится резкая критика почти каждого аспекта нынешней политики исполнительной власти в отношении Ирака и настоятельный призыв к незамедлительной смене курса.,В Докладисо держатсаразна критикапа штикажда в аспекта ненешний политик есполонительной власть в отношении Рако и Настаекен призв к нездометлетелне смене курса.,в докладе содержится резкая критика почти каждого аспекта нынешней политики исполнительной власти в отношении ирака и настоятельный призыв к незамедлительной смене курса,в докладисо держатсаразна критикапа штикажда в аспекта ненешний политик есполонительной власть в отношении рако и настаекен призв к нездометлетелне смене курса
1782,"Кроме того между правлениями каждой династии царила раздробленность и нестабильность. Самой известной была эпоха Троецарствия, которая длилась 60 лет во время династий Хань и Цзинь.","Кроме табоми ж дупровлениями каждый династии царилы раздробленест в инесты белность. Самый известный был эпоха Трейцарсты, кторой длилайши десе атлет веуремя династии Хань Ицин.",кроме того между правлениями каждой династии царила раздробленность и нестабильность самой известной была эпоха троецарствия которая длилась 60 лет во время династий хань и цзинь,кроме табоми ж дупровлениями каждый династии царилы раздробленест в инесты белность самый известный был эпоха трейцарсты кторой длилайши десе атлет веуремя династии хань ицин
1842,"Так как у перьев динозавров отсутствует хорошо развитый стержень, называемый рахисом, но все же имеются другие отличительные черты — бородки и бородочки — исследователи пришли к выводу, что рахис, скорее всего, появился позднее путем эволюционного развития других отличительных черт.","Так как упере в динозарф отсутствует хорошо развитестер жин назоваймай рахисом, но все жай имеюці другие отлечетеллней черты баротки и бародочки из следователі пришли к вываду шторахес скорей в сего появился позднее путьем эволюционного развития других отлечетелдных черт.",так как у перьев динозавров отсутствует хорошо развитый стержень называемый рахисом но все же имеются другие отличительные черты бородки и бородочки исследователи пришли к выводу что рахис скорее всего появился позднее путем эволюционного развития других отличительных черт,так как упере в динозарф отсутствует хорошо развитестер жин назоваймай рахисом но все жай имеюці другие отлечетеллней черты баротки и бародочки из следователі пришли к вываду шторахес скорей в сего появился позднее путьем эволюционного развития других отлечетелдных черт
